EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeType,PayZone,TerminationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,ExitYear,CleanedEmployeeStatus
1803,Stephany,Neal,2019-11-11,2023-08-02,Production Technician I,William Cooper,stephany.neal@bilearner.com,NEL,Full-Time,Zone C,Resignation,Production,General - Eng,1982-05-11,MA,Female,69859,Other,Divorced,Fully Meets,3,2023.0,Inactive
1804,Trevon,Deleon,2021-12-05,2022-03-02,Production Technician I,Rebecca Pearson,trevon.deleon@bilearner.com,PL,Part-Time,Zone A,Voluntary,Production,Field Operations,1957-07-20,MA,Male,94462,Hispanic,Widowed,Fully Meets,3,2022.0,Inactive
1805,Phoenix,Pitts,2018-12-17,2022-09-03,Production Technician I,Patricia Perry,phoenix.pitts@bilearner.com,BPC,Contract,Zone A,Voluntary,Production,Aerial,1969-02-03,MA,Male,50864,Black,Divorced,Fully Meets,3,2022.0,Inactive
1806,Nola,Gillespie,2022-03-06,,Production Technician I,Angela Reese,nola.gillespie@bilearner.com,CCDR,Part-Time,Zone A,,Production,General - Con,1951-06-25,MA,Male,8972,Asian,Single,Fully Meets,3,,Active
1807,Jeramiah,Schwartz,2019-09-04,,Production Technician I,Christina Hayden,jeramiah.schwartz@bilearner.com,SVG,Contract,Zone C,,Production,Yard (Material Handling),1979-11-13,MA,Female,94163,White,Widowed,Fully Meets,3,,Active
1808,Aaden,Mercer,2023-07-26,,Production Technician I,Victoria Jacobs,aaden.mercer@bilearner.com,EW,Part-Time,Zone A,,Production,Splicing,1983-09-25,MA,Female,37289,Black,Married,Fully Meets,3,,Active
1809,Nathalia,Good,2022-12-19,2023-05-19,Production Technician I,John Jordan,nathalia.good@bilearner.com,MSC,Contract,Zone C,Involuntary,Production,Yard (Material Handling),1966-11-24,MA,Female,21417,Other,Divorced,Fully Meets,3,2023.0,Inactive
1810,Zaria,Benton,2021-08-17,,Production Technician I,Stephen Richardson,zaria.benton@bilearner.com,TNS,Full-Time,Zone A,,Production,General - Con,1994-11-30,MA,Male,22860,Black,Divorced,Fully Meets,3,,Active
1811,Miley,Ortega,2022-06-11,,Production Technician I,Catherine Baker,miley.ortega@bilearner.com,PYZ,Contract,Zone A,,Production,Technology_IT,1977-12-11,MA,Female,50910,Black,Divorced,Fully Meets,3,,Active
1812,Julia,Farmer,2021-10-01,2023-06-18,Production Technician I,William Hall III,julia.farmer@bilearner.com,WBL,Contract,Zone A,Involuntary,Production,General - Con,1978-04-29,MA,Female,78363,Black,Widowed,Fully Meets,3,2023.0,Inactive
1813,Valentin,Lam,2020-08-04,,Production Technician I,James Meyer,valentin.lam@bilearner.com,NEL,Contract,Zone C,,Production,Aerial,1980-01-12,MA,Female,61521,Other,Divorced,Fully Meets,3,,Active
1814,Darnell,Ritter,2022-02-11,,Production Technician I,Daniel Thomas,darnell.ritter@bilearner.com,PL,Full-Time,Zone A,,Production,Wireline Construction,1980-03-08,MA,Female,43420,Black,Widowed,Fully Meets,3,,Active
1815,Kierra,Lozano,2020-06-22,,Production Technician I,Christopher Davis,kierra.lozano@bilearner.com,BPC,Contract,Zone A,,Production,Project Management - Con,1961-05-13,MA,Female,44224,Asian,Married,Fully Meets,3,,Active
1816,Jamari,Dunn,2020-08-28,,Production Technician II,Ronald Castro,jamari.dunn@bilearner.com,NEL,Contract,Zone A,,Production,General - Con,1951-05-10,MA,Female,83618,Other,Single,Fully Meets,3,,Active
1817,Zoey,Page,2019-05-06,2022-04-09,Production Technician II,William Newman,zoey.page@bilearner.com,PL,Contract,Zone A,Resignation,Production,Aerial,1987-01-07,MA,Female,41874,Other,Divorced,Fully Meets,3,2022.0,Inactive
1818,Kendra,Velez,2021-07-08,,Production Technician II,Kenneth Miller,kendra.velez@bilearner.com,BPC,Contract,Zone C,,Production,Yard (Material Handling),1956-01-07,MA,Male,32718,Hispanic,Widowed,Fully Meets,3,,Active
1819,Alison,Fuller,2022-07-02,,Production Technician I,Deborah Blackwell,alison.fuller@bilearner.com,WBL,Full-Time,Zone B,,Production,General - Con,1948-10-24,MA,Female,24932,Black,Single,Fully Meets,3,,Active
1820,Toby,Cooley,2023-05-04,,Production Technician I,Kenneth Elliott,toby.cooley@bilearner.com,PYZ,Full-Time,Zone C,,Production,Shop (Fleet),1980-02-01,MA,Female,74525,Black,Divorced,Fully Meets,3,,Active
1821,Emilie,Hood,2022-12-19,,Production Technician I,Tricia Davies,emilie.hood@bilearner.com,WBL,Full-Time,Zone B,,Production,General - Sga,1980-07-19,MA,Female,43930,Hispanic,Widowed,Fully Meets,3,,Active
1822,Cortez,Pena,2022-03-26,,Production Technician I,Lisa Hernandez,cortez.pena@bilearner.com,NEL,Contract,Zone C,,Production,Wireline Construction,1950-12-24,MA,Female,5184,Black,Widowed,Fully Meets,3,,Active
1823,Abbigail,Blanchard,2021-05-09,2022-11-12,Production Technician I,Karen Pugh,abbigail.blanchard@bilearner.com,PL,Contract,Zone A,Voluntary,Production,Finance & Accounting,1960-11-25,MA,Male,68971,Black,Widowed,Fully Meets,3,2022.0,Inactive
1824,Abby,Curtis,2020-01-09,2022-03-10,Production Technician I,Lori Mason,abby.curtis@bilearner.com,BPC,Contract,Zone B,Voluntary,Production,Yard (Material Handling),1960-03-02,MA,Male,69340,Other,Married,Fully Meets,3,2022.0,Inactive
1825,Giana,Moore,2021-05-16,2023-05-14,Production Technician I,Stephen Neal,giana.moore@bilearner.com,CCDR,Contract,Zone A,Voluntary,Production,Splicing,1996-12-05,MA,Male,45326,White,Married,Fully Meets,3,2023.0,Inactive
1826,Giada,Santos,2021-01-31,2022-06-03,Production Technician I,Robert Sanchez,giada.santos@bilearner.com,SVG,Part-Time,Zone B,Resignation,Production,Aerial,1941-11-17,MA,Female,57901,Other,Widowed,Exceeds,3,2022.0,Inactive
1827,Jessie,Church,2021-09-19,2022-09-14,Production Technician I,Glenda Williams,jessie.church@bilearner.com,EW,Contract,Zone C,Involuntary,Production,Field Operations,1982-05-21,MA,Female,18674,Other,Widowed,Needs Improvement,3,2022.0,Inactive
1828,Kaylah,Ramos,2020-03-01,2022-03-26,Production Technician I,Patrick Hall,kaylah.ramos@bilearner.com,MSC,Part-Time,Zone B,Resignation,Production,Wireline Construction,1983-04-09,MA,Male,64947,Black,Divorced,Exceeds,3,2022.0,Inactive
1829,Camille,Fritz,2020-02-29,,Production Technician I,Joel Flynn,camille.fritz@bilearner.com,TNS,Part-Time,Zone B,,Production,Engineers,1987-08-13,MA,Male,37531,White,Married,Exceeds,3,,Active
1830,Deangelo,Murillo,2018-12-08,,Production Technician I,Patrick Carpenter,deangelo.murillo@bilearner.com,PYZ,Full-Time,Zone A,,Production,Finance & Accounting,1960-11-26,MA,Female,78846,Black,Married,Needs Improvement,3,,Active
1831,Emerson,Gallagher,2022-06-26,2023-06-15,Production Technician I,Daniel Mathis,emerson.gallagher@bilearner.com,WBL,Part-Time,Zone B,Retirement,Production,Isp,1970-10-14,MA,Female,40762,Asian,Widowed,Needs Improvement,3,2023.0,Inactive
1832,April,Bentley,2019-11-03,,Production Technician I,Bradley Randall,april.bentley@bilearner.com,NEL,Contract,Zone A,,Production,Engineers,1956-06-01,MA,Female,70743,White,Married,Needs Improvement,3,,Active
1833,Ainsley,Booth,2023-01-01,,Production Technician I,Anita Chapman,ainsley.booth@bilearner.com,PL,Part-Time,Zone B,,Production,Field Operations,1983-12-31,MA,Female,3284,White,Married,Needs Improvement,3,,Active
1834,Dereon,Huffman,2020-07-31,2021-04-05,Production Technician II,Joseph Diaz,dereon.huffman@bilearner.com,CCDR,Contract,Zone C,Resignation,Production,Project Management - Con,1978-09-13,MA,Female,80929,White,Divorced,Needs Improvement,3,2021.0,Inactive
1835,Colin,Cherry,2021-09-10,2022-07-19,Production Technician II,Danielle Reyes,colin.cherry@bilearner.com,EW,Part-Time,Zone B,Resignation,Production,Field Operations,1982-11-25,MA,Female,5480,Asian,Single,Needs Improvement,3,2022.0,Inactive
1836,Karla,Hines,2019-06-19,,Production Technician II,Daniel Hardy,karla.hines@bilearner.com,MSC,Part-Time,Zone B,,Production,Field Operations,1971-01-14,MA,Male,35394,Hispanic,Divorced,Needs Improvement,3,,Active
1837,Colton,Decker,2021-08-16,,Production Technician II,Michael Graves,colton.decker@bilearner.com,NEL,Part-Time,Zone B,,Production,Project Management - Con,1975-06-17,MA,Female,5981,Asian,Divorced,Needs Improvement,3,,Active
1838,Jayleen,Tran,2019-07-08,,Production Technician I,Elizabeth Kaufman,jayleen.tran@bilearner.com,TNS,Part-Time,Zone A,,Production,Aerial,1958-09-16,MA,Female,4188,White,Widowed,Exceeds,3,,Active
1839,Aydin,Perry,2021-08-17,2022-08-31,Production Technician I,Joshua Glenn,aydin.perry@bilearner.com,PYZ,Full-Time,Zone A,Voluntary,Production,People Services,1968-03-29,MA,Female,74361,Other,Single,Exceeds,3,2022.0,Inactive
1840,Jenna,Casey,2021-01-08,,Production Technician I,Misty Brown,jenna.casey@bilearner.com,WBL,Full-Time,Zone B,,Production,General - Eng,1969-08-07,MA,Female,56925,Hispanic,Single,Exceeds,3,,Active
1841,Remington,Bullock,2018-08-14,,Production Technician I,Brian Paul,remington.bullock@bilearner.com,NEL,Contract,Zone B,,Production,Field Operations,1958-10-19,MA,Female,62148,Hispanic,Widowed,Exceeds,3,,Active
1842,Delaney,Stewart,2021-07-30,,Production Technician I,Ricardo Harris,delaney.stewart@bilearner.com,PL,Part-Time,Zone B,,Production,General - Con,1998-05-10,MA,Male,20467,Asian,Divorced,Exceeds,3,,Active
1843,Saige,Jones,2023-04-08,,Production Technician I,Samantha French,saige.jones@bilearner.com,BPC,Full-Time,Zone C,,Production,Engineers,1963-01-12,MA,Male,43130,Hispanic,Married,Needs Improvement,3,,Active
1844,Camryn,Fritz,2019-09-11,,Production Technician I,Nicole Vasquez,camryn.fritz@bilearner.com,CCDR,Part-Time,Zone A,,Production,General - Con,1964-11-23,MA,Female,52114,Other,Single,Exceeds,3,,Active
1845,Amanda,Lambert,2020-03-05,2021-08-22,Production Technician I,Matthew Ramirez,amanda.lambert@bilearner.com,SVG,Part-Time,Zone A,Voluntary,Production,Aerial,1941-12-23,MA,Female,78947,Black,Single,Needs Improvement,3,2021.0,Inactive
1846,Winston,Callahan,2019-12-02,,Production Technician I,Sarah Delacruz,winston.callahan@bilearner.com,EW,Full-Time,Zone C,,Production,Aerial,1946-11-24,MA,Male,85558,Black,Single,Needs Improvement,3,,Active
1847,Maverick,Lang,2022-12-03,2022-12-24,Production Technician I,Lee Lucas,maverick.lang@bilearner.com,MSC,Full-Time,Zone C,Resignation,Production,Project Management - Con,2000-10-16,MA,Male,16653,Other,Divorced,Needs Improvement,3,2022.0,Inactive
1848,Harold,Reid,2021-12-23,,Production Technician I,Lisa Reed,harold.reid@bilearner.com,TNS,Contract,Zone C,,Production,Engineers,2000-10-17,MA,Male,40621,Black,Divorced,PIP,3,,Active
1849,Cindy,York,2022-01-28,,Production Technician I,Mary Conley,cindy.york@bilearner.com,PYZ,Part-Time,Zone B,,Production,Project Management - Con,1960-05-28,MA,Female,31815,Hispanic,Divorced,PIP,3,,Active
1850,Breanna,Cardenas,2019-12-15,2021-06-25,Production Technician I,Ashley Orozco,breanna.cardenas@bilearner.com,WBL,Contract,Zone A,Voluntary,Production,Aerial,1996-10-23,MA,Female,78073,White,Married,PIP,3,2021.0,Inactive
1851,Tripp,Blake,2021-11-11,2022-08-01,Production Technician I,Angelica Vazquez,tripp.blake@bilearner.com,NEL,Full-Time,Zone B,Retirement,Production,General - Con,1967-10-29,MA,Female,57276,Hispanic,Single,PIP,3,2022.0,Inactive
1852,Elaine,Moon,2019-02-15,2023-07-28,Production Technician I,Christopher Ponce,elaine.moon@bilearner.com,PL,Full-Time,Zone A,Voluntary,Production,General - Con,1981-10-18,MA,Female,47682,Black,Single,PIP,3,2023.0,Inactive
1853,Jaime,Morrow,2022-03-31,,Production Technician II,Tara Fields,jaime.morrow@bilearner.com,PYZ,Contract,Zone B,,Production,Wireline Construction,1957-12-24,MA,Female,26452,Other,Divorced,PIP,3,,Active
1854,Leslie,Potts,2020-10-25,2022-04-18,Production Technician II,Joshua Evans,leslie.potts@bilearner.com,WBL,Contract,Zone A,Involuntary,Production,Shop (Fleet),1962-08-29,MA,Female,68252,Asian,Married,PIP,3,2022.0,Inactive
1855,Keith,Haas,2022-07-25,2023-04-26,Production Technician II,Lisa Hernandez,keith.haas@bilearner.com,NEL,Part-Time,Zone B,Retirement,Production,General - Con,1947-05-19,MA,Male,42024,Other,Married,Exceeds,3,2023.0,Inactive
1856,Matteo,Oneal,2021-08-02,,Production Technician II,Nancy Valdez,matteo.oneal@bilearner.com,PL,Full-Time,Zone A,,Production,Field Operations,1972-09-19,MA,Female,45723,Black,Widowed,Exceeds,3,,Active
1857,Erik,Graham,2021-11-13,2023-03-17,Production Technician II,David Garcia,erik.graham@bilearner.com,BPC,Contract,Zone C,Involuntary,Production,Billable Consultants,1956-06-04,MA,Male,93336,Other,Divorced,Exceeds,3,2023.0,Inactive
1858,Lailah,Haney,2019-05-07,2019-11-27,Production Technician I,Ryan Baker,lailah.haney@bilearner.com,TNS,Contract,Zone A,Resignation,Production,Wireline Construction,1988-02-20,MA,Female,16981,Asian,Widowed,Exceeds,3,2019.0,Inactive
1859,Mohamed,Gay,2020-12-31,2021-03-04,Production Technician I,Tammy Poole,mohamed.gay@bilearner.com,PYZ,Contract,Zone A,Voluntary,Production,Field Operations,1982-12-14,MA,Female,66623,Hispanic,Married,Exceeds,3,2021.0,Inactive
1860,Frankie,Banks,2019-12-10,2020-03-07,Production Technician I,Jenna Perry,frankie.banks@bilearner.com,WBL,Part-Time,Zone B,Involuntary,Production,Project Management - Con,2000-06-09,MA,Female,34484,Asian,Divorced,Exceeds,3,2020.0,Inactive
1861,Lorelei,Glass,2020-06-11,,Production Technician I,Ana Harding,lorelei.glass@bilearner.com,NEL,Contract,Zone A,,Production,Wireline Construction,1951-11-11,MA,Male,97856,Black,Widowed,Exceeds,3,,Active
1862,Marie,Moyer,2021-08-30,,Production Technician I,Thomas Davis,marie.moyer@bilearner.com,PL,Full-Time,Zone C,,Production,Aerial,1985-03-25,MA,Male,25103,Other,Single,Exceeds,3,,Active
1863,Amari,Bowen,2019-11-04,2021-12-29,Production Technician I,Jennifer Boone,amari.bowen@bilearner.com,BPC,Part-Time,Zone C,Involuntary,Production,Engineers,1987-09-18,MA,Female,87036,Other,Single,Exceeds,3,2021.0,Inactive
1864,Prince,Dickerson,2023-06-03,2023-07-18,Production Technician I,Karen Smith,prince.dickerson@bilearner.com,CCDR,Full-Time,Zone A,Resignation,Production,Field Operations,1972-05-26,MA,Female,51953,Hispanic,Married,Exceeds,3,2023.0,Inactive
1865,Lane,Church,2021-02-14,,Production Technician I,Jamie Anderson,lane.church@bilearner.com,SVG,Part-Time,Zone C,,Production,Field Operations,1969-05-24,MA,Female,67354,Asian,Single,Exceeds,3,,Active
1866,Cassie,Nolan,2023-02-28,,Production Technician I,Kathleen Boyle,cassie.nolan@bilearner.com,EW,Contract,Zone A,,Production,Field Operations,1980-05-22,MA,Male,81653,Asian,Divorced,Exceeds,3,,Active
1867,Mauricio,Buchanan,2021-01-09,2021-08-17,Production Technician I,Natalie Roman,mauricio.buchanan@bilearner.com,MSC,Full-Time,Zone B,Involuntary,Production,Engineers,1942-11-01,MA,Male,25698,Asian,Divorced,Needs Improvement,3,2021.0,Inactive
1868,Briana,Wang,2022-03-22,2023-05-15,Production Technician I,Anthony Diaz,briana.wang@bilearner.com,TNS,Part-Time,Zone A,Resignation,Production,Field Operations,2000-11-28,MA,Male,6756,Black,Single,Needs Improvement,3,2023.0,Inactive
1869,Salma,Blackwell,2019-11-11,,Production Technician I,Robert Adams,salma.blackwell@bilearner.com,PYZ,Part-Time,Zone C,,Production,Catv,1982-01-25,MA,Female,70511,Asian,Married,Exceeds,3,,Active
1870,Shelby,Frazier,2022-10-04,,Production Technician I,Steven Reid,shelby.frazier@bilearner.com,WBL,Contract,Zone B,,Production,Engineers,1992-03-31,MA,Female,73361,Hispanic,Married,Fully Meets,3,,Active
1871,Lindsay,Becker,2021-08-23,,Production Technician I,Andrew Calderon,lindsay.becker@bilearner.com,NEL,Contract,Zone C,,Production,Wireline Construction,1996-08-09,MA,Female,51310,White,Widowed,Fully Meets,3,,Active
1872,Reyna,Good,2022-12-05,2023-06-18,Production Technician I,Andrew Ball,reyna.good@bilearner.com,PL,Full-Time,Zone B,Retirement,Production,Field Operations,1972-12-21,MA,Female,64371,Hispanic,Married,Fully Meets,3,2023.0,Inactive
1873,Nathalie,Rivera,2019-07-20,2019-08-28,Production Technician II,Christine Larson,nathalie.rivera@bilearner.com,BPC,Contract,Zone C,Involuntary,Production,Engineers,1960-01-23,MA,Female,76588,Black,Married,Fully Meets,3,2019.0,Inactive
1874,Saniyah,Schroeder,2021-11-05,,Production Technician II,Brenda Thompson,saniyah.schroeder@bilearner.com,CCDR,Full-Time,Zone B,,Production,Technology_IT,1960-12-08,MA,Male,35018,Asian,Widowed,Fully Meets,3,,Active
1875,Taylor,Mann,2021-01-04,2023-03-04,Production Technician II,Patricia Robbins,taylor.mann@bilearner.com,EW,Full-Time,Zone C,Involuntary,Production,General - Con,1953-08-01,MA,Male,24806,Other,Single,Fully Meets,3,2023.0,Inactive
1876,Rylee,Stevenson,2022-10-14,2023-03-02,Production Technician II,Terry Stevens,rylee.stevenson@bilearner.com,MSC,Full-Time,Zone A,Resignation,Production,Field Operations,1943-10-21,MA,Female,40691,Hispanic,Single,Fully Meets,3,2023.0,Inactive
1877,Waylon,Pennington,2021-10-30,,Production Technician II,Rachel Paul,waylon.pennington@bilearner.com,NEL,Part-Time,Zone A,,Production,General - Con,1961-05-17,MA,Male,5750,Asian,Married,Fully Meets,3,,Active
1878,Kobe,Crosby,2022-10-02,2023-06-28,Production Technician I,Elizabeth Miller,kobe.crosby@bilearner.com,WBL,Part-Time,Zone B,Voluntary,Production,Splicing,2001-06-17,MA,Female,78562,White,Single,Fully Meets,3,2023.0,Inactive
1879,Carmen,Davidson,2018-11-25,2020-06-14,Production Technician I,David Vasquez,carmen.davidson@bilearner.com,BPC,Part-Time,Zone B,Involuntary,Production,Engineers,1965-10-30,MA,Female,56517,Black,Single,Fully Meets,3,2020.0,Inactive
1880,Sidney,Moran,2021-07-09,2023-01-28,Production Technician I,Alexandra Rice,sidney.moran@bilearner.com,CCDR,Full-Time,Zone A,Voluntary,Production,Project Management - Con,1966-01-07,MA,Female,10781,Black,Widowed,Fully Meets,3,2023.0,Inactive
1881,Alena,Bonilla,2019-05-01,,Production Technician I,Thomas Lee,alena.bonilla@bilearner.com,EW,Full-Time,Zone B,,Production,Field Operations,2000-10-14,MA,Male,54917,Asian,Single,Fully Meets,3,,Active
1882,Baron,Luna,2021-11-09,2023-01-13,Production Technician I,Christina Burgess,baron.luna@bilearner.com,MSC,Full-Time,Zone A,Retirement,Production,Fielders,1945-02-06,MA,Female,91039,Asian,Divorced,Fully Meets,3,2023.0,Inactive
1883,Giselle,Butler,2018-08-27,2019-03-23,Production Technician I,Regina Goodwin,giselle.butler@bilearner.com,NEL,Full-Time,Zone B,Voluntary,Production,Project Management - Con,1967-07-03,MA,Female,26876,Black,Single,Fully Meets,3,2019.0,Inactive
1884,Sophie,Horne,2019-03-16,,Production Technician I,Alicia Gonzalez,sophie.horne@bilearner.com,PL,Part-Time,Zone C,,Production,General - Eng,2000-07-24,MA,Female,57831,Other,Married,Fully Meets,3,,Active
1885,Jabari,Guerrero,2022-01-07,,Production Technician I,Peter Giles,jabari.guerrero@bilearner.com,PYZ,Contract,Zone B,,Production,General - Con,1984-05-23,MA,Male,67723,Other,Married,Fully Meets,3,,Active
1886,Ahmed,Montgomery,2022-10-04,2023-03-05,Production Technician I,Daniel Guerra,ahmed.montgomery@bilearner.com,SVG,Contract,Zone A,Involuntary,Production,Executive,1984-12-06,MA,Male,79888,White,Single,Fully Meets,3,2023.0,Inactive
1887,Esther,Spears,2022-03-23,,Production Technician I,Ashley Clark,esther.spears@bilearner.com,TNS,Full-Time,Zone C,,Production,Field Operations,1997-09-13,MA,Male,78957,White,Divorced,Fully Meets,3,,Active
1888,Darian,Wall,2020-05-05,2023-07-25,Production Technician I,Veronica Murphy,darian.wall@bilearner.com,WBL,Full-Time,Zone B,Voluntary,Production,Engineers,1947-12-26,MA,Female,36015,White,Married,Fully Meets,3,2023.0,Inactive
1889,Kaleb,Cole,2020-11-23,,Production Technician I,Kelsey Thompson,kaleb.cole@bilearner.com,PYZ,Contract,Zone B,,Production,General - Con,1957-02-14,MA,Female,19032,Other,Divorced,Fully Meets,3,,Active
1890,Anthony,Terrell,2022-03-28,,Production Technician I,Cole Johns,anthony.terrell@bilearner.com,WBL,Contract,Zone B,,Production,Splicing,1968-05-24,MA,Female,55466,White,Widowed,Fully Meets,3,,Active
1891,William,Douglas,2020-03-25,,Production Technician I,Wendy Elliott,william.douglas@bilearner.com,NEL,Full-Time,Zone C,,Production,Aerial,1946-06-24,MA,Female,6790,Hispanic,Married,Fully Meets,3,,Active
1892,Saniya,Buck,2018-08-07,,Production Technician II,Nicholas Anderson,saniya.buck@bilearner.com,TNS,Contract,Zone A,,Production,Aerial,1986-05-30,MA,Female,91219,Asian,Single,Fully Meets,3,,Active
1893,Kristopher,Owen,2020-02-11,,Production Technician II,Darryl Scott,kristopher.owen@bilearner.com,BPC,Contract,Zone A,,Production,General - Con,1976-01-28,MA,Male,84422,White,Divorced,Fully Meets,3,,Active
1894,Hadley,Tapia,2023-01-01,,Production Technician II,Clayton Wilson,hadley.tapia@bilearner.com,CCDR,Full-Time,Zone A,,Production,Field Operations,1959-05-23,MA,Male,12371,Other,Single,Fully Meets,3,,Active
